t	a(t)
14700	21.661810996563556
14750	21.670690721649486
14800	21.66676993127147
14850	21.665154810996558
14900	21.675510652920963
14950	21.67665824742269
15000	21.664043814432986
15050	21.69247749140893
15100	21.687116151202734
15150	21.708103092783492
15200	21.725722164948458
15250	21.75157542955327
15300	21.782361340206194
15350	21.812763745704473
15400	21.77592680412372
15450	21.781347422680415
15500	21.79946924398626
15550	21.795887457044678
15600	21.768274914089357
15650	21.777535051546412
15700	21.804239862542975
15750	21.804147422680416
15800	21.821727491408932
15850	21.848749140893485
15900	21.85105326460482
15950	21.855812886597942
16000	21.839366838487965
16050	21.840057903780053
16100	21.851671649484544
16150	21.86016477663231
16200	21.88259759450172
16250	21.898673883161518
16300	21.9245671821306
16350	21.929553264604817
16400	21.911685738831626
16450	21.914408419243998
16500	21.93461048109965
16550	21.9324647766323
16600	21.913344158075606
16650	21.938953951890053
16700	21.969768384879742
16750	21.967363230240558
16800	21.987559793814434
16850	22.002776632302385
16900	22.00501426116837
16950	22.012537285223363
17000	22.016350859106527
17050	22.02530996563573
17100	22.049732817869412
17150	22.060212886597935
17200	22.07059158075601
17250	22.057817353951894
17300	22.069670962199318
17350	22.075470103092773
17400	22.08595687285224
17450	22.093590721649488
17500	22.11008556701032
17550	22.12620240549827
17600	22.144654982817833
17650	22.148169243986224
17700	22.15644914089345
17750	22.180695017182096
17800	22.19856563573881
17850	22.20940240549828
17900	22.205329896907212
17950	22.224265635738828
18000	22.239161855670098
18050	22.244001890034344
18100	22.255193298969065
18150	22.279365120274914
18200	22.288806529209626
18250	22.31607542955327
18300	22.337768728522338
18350	22.348928865979378
18400	22.332043642611676
18450	22.342450343642607
18500	22.348234536082465
18550	22.365370446735387
18600	22.367572164948445
18650	22.371023195876294
18700	22.382875085910655
18750	22.40047079037801
18800	22.409722508591084
18850	22.41973470790381
18900	22.439247422680445
18950	22.44913041237117
19000	22.455184536082506
19050	22.462089003436464
19100	22.474988831615143
19150	22.464368728522338
19200	22.489497938144336
19250	22.49586718213061
19300	22.50418436426117
19350	22.52141237113402
19400	22.502760652920955
19450	22.504866838487963
19500	22.512237113402065
19550	22.524216323024056
19600	22.538888659793816
19650	22.512121649484534
19700	22.51543814432989
19750	22.51694536082473
19800	22.539238831615112
19850	22.544809278350517
19900	22.532641065292115
19950	22.55151323024056
20000	22.56846134020619
20050	22.58843676975946
20100	22.605844673539515
20150	22.63120670103092
20200	22.644595189003446
20250	22.657266838487978
20300	22.670021993127158
20350	22.66579467353952
20400	22.659696048109982
20450	22.67999312714778
20500	22.69462285223369
20550	22.71179175257734
20600	22.700282474226814
20650	22.717662542955328
20700	22.72847061855668
20750	22.732237800687276
20800	22.73688848797251
20850	22.748829725085905
20900	22.763652061855648
20950	22.76024106529207
21000	22.762022508591038
21050	22.759515120274887
21100	22.776555498281763
21150	22.78724020618554
21200	22.79722560137455
21250	22.758503780068704
21300	22.762158762886582
21350	22.779527663230237
21400	22.784165463917525
21450	22.776068556701038
21500	22.78704072164949
21550	22.791385223367698
21600	22.801673367697596
21650	22.814087285223376
21700	22.821318900343638
21750	22.836075429553258
21800	22.819691924398626
21850	22.7970740549828
21900	22.78973883161511
21950	22.805534192439854
22000	22.8214616838488
22050	22.83844089347078
22100	22.835980756013733
22150	22.857775945017178
22200	22.860828694158077
22250	22.876346391752577
22300	22.87460463917525
22350	22.878083505154645
22400	22.88310463917526
22450	22.897130756013738
22500	22.90353642611682
22550	22.917694845360817
22600	22.933847938144325
22650	22.953318556701028
22700	22.961525945017183
22750	22.968495189003427
22800	22.965743470790375
22850	22.980874054982827
22900	22.99468470790378
22950	22.97845945017181
23000	22.987138144329883
23050	22.97732731958763
23100	22.98898127147768
23150	23.002921821305854
23200	23.02035343642613
23250	23.04028591065294
23300	23.055004982817895
23350	23.06406735395191
23400	23.083049484536105
23450	23.091561168384892
23500	23.107543127147775
23550	23.12055068728523
23600	23.13275618556701
23650	23.14459037800686
23700	23.15105807560136
23750	23.16820051546391
23800	23.16405429553264
23850	23.176752405498277
23900	23.1798795532646
23950	23.190862199312708
24000	23.186321477663213
24050	23.156395704467336
24100	23.166303951890008
24150	23.169740378006846
24200	23.177008075601357
24250	23.19993900343641
24300	23.184790034364255
24350	23.18945120274914
24400	23.210803951890025
24450	23.22110601374569
24500	23.222498281786933
24550	23.215014261168367
24600	23.22652216494845
24650	23.221416494845354
24700	23.232845704467355
24750	23.245215292096212
24800	23.25068144329898
24850	23.2686728522337
24900	23.27829415807563
24950	23.283483333333358
