t	a(t)
17810	19.63315171821305
17860	19.639544501718213
17910	19.64629965635738
17960	19.651983676975945
18010	19.663452405498276
18060	19.670611683848794
18110	19.680567182130588
18160	19.68993848797251
18210	19.700550343642593
18260	19.692381271477654
18310	19.702240893470798
18360	19.707394845360838
18410	19.71102525773196
18460	19.718654639175274
18510	19.725817869415796
18560	19.730751890034373
18610	19.733983161512036
18660	19.73758436426114
18710	19.740946907216486
18760	19.7464824742268
18810	19.739719931271487
18860	19.748267010309284
18910	19.739682130584196
18960	19.74753161512026
19010	19.75015824742266
19060	19.761681099656357
19110	19.766388316151204
19160	19.773323024054985
19210	19.78184209621991
19260	19.79179003436425
19310	19.794189347079037
19360	19.797748453608246
19410	19.797716494845353
19460	19.806703436426115
19510	19.81332766323023
19560	19.817468213058426
19610	19.817352061855683
19660	19.821454467353956
19710	19.82408247422682
19760	19.831851374570455
19810	19.839443127147753
19860	19.84372250859105
19910	19.83999347079037
19960	19.84235910652919
20010	19.844525773195862
20060	19.85354398625428
20110	19.865059965635727
20160	19.873512542955307
20210	19.87849312714777
20260	19.88370652920963
20310	19.888224914089363
20360	19.89155498281789
20410	19.897924570446737
20460	19.907512199312723
20510	19.91216030927835
20560	19.916192955326444
20610	19.9139764604811
20660	19.917464776632297
20710	19.923821305841923
20760	19.932902405498286
20810	19.928798797250852
20860	19.93267044673542
20910	19.94172474226803
20960	19.94780498281784
21010	19.953910996563582
21060	19.9597699312715
21110	19.9560491408935
21160	19.959498625429543
21210	19.965102061855667
21260	19.969892439862566
21310	19.968768900343676
21360	19.971287457044685
21410	19.973915979381445
21460	19.980099656357392
21510	19.981912542955303
21560	19.988639175257735
21610	19.993570274914095
21660	19.999707903780067
21710	20.002872680412352
21760	20.014040893470778
21810	20.022192611683845
21860	20.026831615120265
21910	20.03081219931275
21960	20.032652233676984
22010	20.038779209622007
22060	20.03839604810994
22110	20.04427577319585
22160	20.053598797250856
22210	20.04320962199314
22260	20.04913161512029
22310	20.05367542955326
22360	20.058322852233676
22410	20.064438316151225
22460	20.066622336769758
22510	20.06161426116839
22560	20.063047766323002
22610	20.06779793814435
22660	20.067672336769764
22710	20.076056185567012
22760	20.081830756013762
22810	20.081042268041234
22860	20.088904810996564
22910	20.08978642611685
22960	20.08867319587629
23010	20.07960257731959
23060	20.083941237113404
23110	20.089985738831594
23160	20.09141666666667
23210	20.096321134020627
23260	20.103707044673502
23310	20.104513058419226
23360	20.10677852233679
23410	20.11376890034364
23460	20.11827852233675
23510	20.12449054982818
23560	20.129225257731942
23610	20.13057938144329
23660	20.126958762886627
23710	20.122623024054985
23760	20.12797508591064
23810	20.127056185567014
23860	20.121476632302404
23910	20.1260798969072
23960	20.125782989690737
24010	20.133158591065293
24060	20.139771134020616
24110	20.139911512027478
24160	20.146979381443302
24210	20.150941924398634
24260	20.151225945017195
24310	20.152320274914082
24360	20.152814948453596
24410	20.15804621993128
24460	20.16467061855672
24510	20.169027491408926
24560	20.173818384879734
24610	20.18334364261167
24660	20.19095790378004
24710	20.197521649484536
24760	20.2009089347079
24810	20.20901958762885
24860	20.214288316151183
24910	20.217688831615117
24960	20.215672680412357
