t	a(t)
11550	20.76130206185566
11600	20.776749484536097
11650	20.79089037800688
11700	20.805244501718224
11750	20.804357216494875
11800	20.82180429553265
11850	20.84052749140892
11900	20.853003264604805
11950	20.87131443298969
12000	20.884591408934693
12050	20.90722508591066
12100	20.921797594501722
12150	20.925849656357386
12200	20.937416838487973
12250	20.95359209621993
12300	20.971114089347083
12350	20.980270274914098
12400	20.993552405498292
12450	21.00861683848797
12500	21.017126116838487
12550	21.017673024054968
12600	21.021587800687293
12650	21.019159106529205
12700	21.01626305841924
12750	21.011046219931263
12800	21.02480618556701
12850	21.009870790378006
12900	21.013138487972498
12950	21.02633367697597
13000	21.03939106529212
13050	21.039613230240573
13100	21.049950000000003
13150	21.05438041237113
13200	21.06340326460479
13250	21.070483161512012
13300	21.081803951890038
13350	21.096772336769742
13400	21.10601580756014
13450	21.123322680412365
13500	21.129792439862534
13550	21.13684982817869
13600	21.143597422680408
13650	21.156370446735398
13700	21.15809501718212
13750	21.171439175257728
13800	21.13184896907216
13850	21.13648058419245
13900	21.150401374570475
13950	21.1603383161512
14000	21.15818213058418
14050	21.17425223367697
14100	21.177935223367694
14150	21.180703436426107
14200	21.1810553264605
14250	21.189672336769757
14300	21.20736340206187
14350	21.20038058419244
14400	21.206051030927835
14450	21.199348281786932
14500	21.19740274914088
14550	21.202601030927834
14600	21.205801546391772
14650	21.206333505154635
14700	21.224696391752584
14750	21.2196115120275
14800	21.227185567010302
14850	21.228260481099632
14900	21.231664776632293
14950	21.24388934707906
15000	21.253192611683858
15050	21.266478178694147
15100	21.26573075601375
15150	21.282444329896908
15200	21.291359621993127
15250	21.304782302405506
15300	21.302367182130567
15350	21.316967182130583
15400	21.328195017182104
15450	21.33841735395188
15500	21.342952920962215
15550	21.349246391752615
15600	21.341990034364255
15650	21.362183848797237
15700	21.368428178694128
15750	21.380514604810976
15800	21.387783676975918
15850	21.39744845360828
15900	21.329808762886596
15950	21.338366838487957
16000	21.349737113402067
16050	21.357076804123714
16100	21.374098625429536
16150	21.37299020618557
16200	21.37904467353953
16250	21.39006494845363
16300	21.403114604811023
16350	21.410756013745704
16400	21.4256412371134
16450	21.43185017182131
16500	21.44946512027491
16550	21.453214776632304
16600	21.470492096219967
16650	21.48144587628865
16700	21.48478350515464
16750	21.489398109965656
16800	21.505020962199318
16850	21.51230463917527
16900	21.509523539518906
16950	21.506133161512025
17000	21.501821477663228
17050	21.510018041237096
17100	21.52311168384878
17150	21.532613745704467
17200	21.54299003436426
17250	21.549117869415806
17300	21.54554828178691
17350	21.547720618556703
17400	21.53945824742265
17450	21.55343934707902
17500	21.51954948453608
17550	21.51706975945018
17600	21.534422164948456
17650	21.51358694158075
17700	21.526809278350505
17750	21.53354862542955
17800	21.522995532646036
17850	21.52789518900341
17900	21.536056872852207
17950	21.547069072164934
18000	21.566598281786938
18050	21.566304982817865
18100	21.571070446735387
18150	21.572060824742284
18200	21.57530274914088
18250	21.583386941580756
18300	21.592920618556715
18350	21.605305498281798
18400	21.605226804123713
18450	21.606348281786943
18500	21.613403951890042
18550	21.62583762886599
18600	21.634815292096224
18650	21.644664604810995
18700	21.658771305841938
18750	21.664659965635725
18800	21.675176632302406
18850	21.69656855670101
18900	21.709861512027473
18950	21.70899536082474
19000	21.718315120274898
19050	21.72307508591065
19100	21.731961512027485
19150	21.73982611683851
19200	21.75213213058421
19250	21.75730652920962
19300	21.760974570446727
19350	21.760009450171815
19400	21.779930412371133
19450	21.78589123711341
19500	21.79703041237112
19550	21.80540962199312
19600	21.804964432989674
19650	21.809097422680416
19700	21.811988487972503
19750	21.814561168384852
19800	21.824826116838498
19850	21.81062955326462
19900	21.820523195876255
19950	21.83043883161513
20000	21.835795189003434
20050	21.83678505154638
20100	21.84476116838489
20150	21.837762886597943
20200	21.848596907216482
20250	21.847312542955326
20300	21.851749312714773
20350	21.82995876288661
20400	21.83066030927836
20450	21.841601374570438
20500	21.84046048109964
20550	21.849046735395174
20600	21.85392079037801
20650	21.85524192439865
20700	21.863159965635752
20750	21.84689879725086
20800	21.859518556701037
20850	21.85623316151205
20900	21.866460824742262
20950	21.87439261168385
21000	21.87925017182132
21050	21.873862714776635
21100	21.877970790378
21150	21.887344158075614
21200	21.896950171821313
21250	21.905315120274928
21300	21.900183505154633
21350	21.906141065292115
21400	21.91473728522336
21450	21.92298969072165
21500	21.933486426116804
21550	21.93690068728521
21600	21.93451838487972
21650	21.9494472508591
21700	21.949891924398607
21750	21.959509621993124
21800	21.96457285223368
21850	21.960353780068708
21900	21.967396391752587
21950	21.950275085910636
22000	21.948830412371134
22050	21.945657560137438
22100	21.939329896907207
22150	21.946778006872858
22200	21.94590790378008
22250	21.954467010309322
22300	21.959065635738853
22350	21.962311340206192
22400	21.960951202749136
22450	21.957580927835043
22500	21.961131958762884
22550	21.97073608247425
22600	21.977258419244013
22650	21.98691065292097
22700	21.99446271477664
22750	21.99445085910654
22800	21.998222508591052
22850	21.997677319587627
22900	22.00405120274915
22950	22.005657388316166
23000	21.99495859106529
23050	22.002127147766323
23100	22.004648453608254
23150	22.014203780068726
23200	22.018413230240537
23250	22.026480756013754
23300	22.029648281786955
23350	22.0234556701031
23400	22.02936872852235
23450	22.03292439862544
23500	22.040818041237095
23550	22.054276632302404
23600	22.05709845360826
23650	22.063035395189004
23700	22.07080120274913
23750	22.069942783505166
23800	22.072247594501725
23850	22.081750343642607
23900	22.09067577319588
23950	22.1023620274914
24000	22.11183127147765
24050	22.098366323024052
24100	22.10487491408937
24150	22.108106357388312
24200	22.05440635738832
24250	22.061954810996557
24300	22.062149140893457
24350	22.067474226804116
24400	22.06740498281786
24450	22.06743487972508
24500	22.07891632302403
24550	22.07783453608246
24600	22.085778522336764
24650	22.09389965635738
24700	22.097854982817868
24750	22.101048281786955
24800	22.10456185567011
24850	22.110899140893473
24900	22.11958092783504
24950	22.124648625429572
