t	a(t)
18700	32.35931299999997
18750	32.37753833333332
18800	32.37338500000001
18850	32.35346800000002
18900	32.36587333333334
18950	32.399038000000004
19000	32.38137366666667
19050	32.397408333333324
19100	32.40286033333331
19150	32.42964666666666
19200	32.434179666666665
19250	32.467231666666684
19300	32.475148666666655
19350	32.48032266666669
19400	32.50104400000001
19450	32.471854
19500	32.48214866666665
19550	32.485717666666645
19600	32.47052033333332
19650	32.4965943333333
19700	32.52376299999999
19750	32.53206599999999
19800	32.54609933333334
19850	32.57380366666666
19900	32.56677500000001
19950	32.60471766666669
20000	32.60654300000001
20050	32.626544666666625
20100	32.64365666666666
20150	32.672729
20200	32.68773499999999
20250	32.697976999999995
20300	32.71770166666666
20350	32.70690633333332
20400	32.69174033333335
20450	32.67446266666668
20500	32.68474300000001
20550	32.69894033333335
20600	32.68153333333334
20650	32.67041266666667
20700	32.700391333333336
20750	32.72091833333332
20800	32.744619666666665
20850	32.78235333333335
20900	32.74466833333334
20950	32.72320666666667
21000	32.74201033333333
21050	32.75718366666665
21100	32.75365366666666
21150	32.74441666666669
21200	32.761940333333314
21250	32.77618466666666
21300	32.80125299999998
21350	32.83387633333332
21400	32.856271
21450	32.87187599999999
21500	32.89139133333333
21550	32.909238
21600	32.92974300000001
21650	32.94346899999999
21700	32.93270266666667
21750	32.91628233333333
21800	32.94151900000001
21850	32.917380666666666
21900	32.93592799999999
21950	32.937237666666654
22000	32.946434
22050	32.91994033333333
22100	32.93368633333336
22150	32.949053333333346
22200	32.9613586666667
22250	32.936886000000015
22300	32.93231333333335
22350	32.95754966666667
22400	32.96838066666667
22450	32.986753333333354
22500	32.99204933333335
22550	33.00329266666668
22600	33.01582166666667
22650	33.027289
22700	32.98807933333332
22750	32.99209433333333
22800	33.003417333333324
22850	33.01717100000002
22900	33.02638266666667
22950	33.03626166666669
23000	33.037509333333325
23050	33.049105000000004
23100	33.033359
23150	33.024025333333356
23200	33.046597000000006
23250	33.04307866666666
23300	33.05006566666667
23350	33.03222633333333
23400	33.022199
23450	33.02826933333333
23500	33.031736333333335
23550	32.982146666666665
23600	32.98081033333331
23650	32.96809033333333
23700	32.98327933333334
23750	33.00032366666667
23800	32.99980399999999
23850	33.014631
23900	33.03326966666667
23950	33.04963000000001
24000	33.07376966666668
24050	33.08782699999998
24100	33.105253999999995
24150	33.10973500000001
24200	33.11949999999999
24250	33.136889000000004
24300	33.15522533333333
24350	33.16610233333334
24400	33.16719066666666
24450	33.13682533333335
24500	33.133370000000006
24550	33.144217000000026
24600	33.143777333333354
24650	33.167073333333335
24700	33.17010299999999
24750	33.16532366666667
24800	33.18228833333331
24850	33.18957633333333
24900	33.20201799999998
24950	33.20982166666667
